id,parent_id/id,code,name,user_type_id/id,reconcile,company_ids/id,chart_template_id/id
ka5012U03,ka422050U00,5012.U03,Upah Pekerja Tidak Tetap,account.data_account_type_direct_costs,FALSE,"base.pg_kebonagung,base.pg_trangkil",ka_configurable_chart_template
ka5012U04,ka422050U00,5012.U04,Lembur LMG,account.data_account_type_direct_costs,FALSE,"base.pg_kebonagung,base.pg_trangkil",ka_configurable_chart_template
ka5012U05,ka422050U00,5012.U05,Lembur DMG,account.data_account_type_direct_costs,FALSE,"base.pg_kebonagung,base.pg_trangkil",ka_configurable_chart_template
ka5012U38,ka422050U00,5012.U38,Penyusutan,account.data_account_type_direct_costs,FALSE,"base.pg_kebonagung,base.pg_trangkil",ka_configurable_chart_template
ka5012U45,ka422050U00,5012.U45,Pelumas DMG,account.data_account_type_direct_costs,FALSE,"base.pg_kebonagung,base.pg_trangkil",ka_configurable_chart_template
ka5012U56,ka422050U00,5012.U56,Perkakas,account.data_account_type_direct_costs,FALSE,"base.pg_kebonagung,base.pg_trangkil",ka_configurable_chart_template
ka5012U58,ka422050U00,5012.U58,Persiapan giling,account.data_account_type_direct_costs,FALSE,"base.pg_kebonagung,base.pg_trangkil",ka_configurable_chart_template
ka5012U59,ka422050U00,5012.U59,Perbaikan/pemeliharaan,account.data_account_type_direct_costs,FALSE,"base.pg_kebonagung,base.pg_trangkil",ka_configurable_chart_template
ka5013U01,ka422050U00,5013.U01,Upah Pekerja Tetap,account.data_account_type_direct_costs,FALSE,"base.pg_kebonagung,base.pg_trangkil",ka_configurable_chart_template
ka5013U02,ka422050U00,5013.U02,Upah Pekerja Tidak Tetap,account.data_account_type_direct_costs,FALSE,"base.pg_kebonagung,base.pg_trangkil",ka_configurable_chart_template
ka5013U03,ka422050U00,5013.U03,Lembur LMG,account.data_account_type_direct_costs,FALSE,"base.pg_kebonagung,base.pg_trangkil",ka_configurable_chart_template
ka5013U04,ka422050U00,5013.U04,Lembur DMG,account.data_account_type_direct_costs,FALSE,"base.pg_kebonagung,base.pg_trangkil",ka_configurable_chart_template
ka5013U05,ka422050U00,5013.U05,Perkakas,account.data_account_type_direct_costs,FALSE,"base.pg_kebonagung,base.pg_trangkil",ka_configurable_chart_template
ka5013U58,ka422050U00,5013.U58,Persiapan giling,account.data_account_type_direct_costs,FALSE,"base.pg_kebonagung,base.pg_trangkil",ka_configurable_chart_template
ka5013U59,ka422050U00,5013.U59,Perbaikan/pemeliharaan,account.data_account_type_direct_costs,FALSE,"base.pg_kebonagung,base.pg_trangkil",ka_configurable_chart_template
ka422060U00,ka420000U00,422060.U00,Fabrikasi,ka_account.data_account_type_view,FALSE,"base.pg_kebonagung,base.pg_trangkil",ka_configurable_chart_template
ka5020U00,ka422060U00,5020.U00,Gaji Staf,account.data_account_type_direct_costs,FALSE,"base.pg_kebonagung,base.pg_trangkil",ka_configurable_chart_template
ka5020U01,ka422060U00,5020.U01,Upah Pekerja Tetap,account.data_account_type_direct_costs,FALSE,"base.pg_kebonagung,base.pg_trangkil",ka_configurable_chart_template
ka5020U02,ka422060U00,5020.U02,Upah Pekerja Kampanye,account.data_account_type_direct_costs,FALSE,"base.pg_kebonagung,base.pg_trangkil",ka_configurable_chart_template
ka5020U03,ka422060U00,5020.U03,Upah Pekerja Tidak Tetap,account.data_account_type_direct_costs,FALSE,"base.pg_kebonagung,base.pg_trangkil",ka_configurable_chart_template
ka5020U04,ka422060U00,5020.U04,Lembur LMG,account.data_account_type_direct_costs,FALSE,"base.pg_kebonagung,base.pg_trangkil",ka_configurable_chart_template
ka5020U05,ka422060U00,5020.U05,Lembur DMG,account.data_account_type_direct_costs,FALSE,"base.pg_kebonagung,base.pg_trangkil",ka_configurable_chart_template
ka5020U06,ka422060U00,5020.U06,Upah borongan,account.data_account_type_direct_costs,FALSE,"base.pg_kebonagung,base.pg_trangkil",ka_configurable_chart_template
ka5020U26,ka422060U00,5020.U26,Retribusi Air,account.data_account_type_direct_costs,FALSE,"base.pg_kebonagung,base.pg_trangkil",ka_configurable_chart_template
ka5020U29,ka422060U00,5020.U29,Biaya pengujian,account.data_account_type_direct_costs,FALSE,"base.pg_kebonagung,base.pg_trangkil",ka_configurable_chart_template
ka5020U38,ka422060U00,5020.U38,Penyusutan,account.data_account_type_direct_costs,FALSE,"base.pg_kebonagung,base.pg_trangkil",ka_configurable_chart_template
ka5020U40,ka422060U00,5020.U40,Bahan kimia,account.data_account_type_direct_costs,FALSE,"base.pg_kebonagung,base.pg_trangkil",ka_configurable_chart_template
ka5020U56,ka422060U00,5020.U56,Perkakas,account.data_account_type_direct_costs,FALSE,"base.pg_kebonagung,base.pg_trangkil",ka_configurable_chart_template
ka5020U58,ka422060U00,5020.U58,Perbaikan/Pemeliharaan,account.data_account_type_direct_costs,FALSE,"base.pg_kebonagung,base.pg_trangkil",ka_configurable_chart_template
ka5020U89,ka422060U00,5020.U89,Biaya lain-lain,account.data_account_type_direct_costs,FALSE,"base.pg_kebonagung,base.pg_trangkil",ka_configurable_chart_template
ka5020U90,ka422060U00,5020.U90,Restitusi analisa contoh TRI,account.data_account_type_direct_costs,FALSE,"base.pg_kebonagung,base.pg_trangkil",ka_configurable_chart_template
ka422070U00,ka420000U00,422070.U00,Stasiun Penerimaan Tebu,ka_account.data_account_type_view,FALSE,"base.pg_kebonagung,base.pg_trangkil",ka_configurable_chart_template
ka5021U01,ka422070U00,5021.U01,Upah Pekerja Tetap,account.data_account_type_direct_costs,FALSE,"base.pg_kebonagung,base.pg_trangkil",ka_configurable_chart_template
ka5021U02,ka422070U00,5021.U02,Upah Pekerja Kampanye,account.data_account_type_direct_costs,FALSE,"base.pg_kebonagung,base.pg_trangkil",ka_configurable_chart_template
ka5021U03,ka422070U00,5021.U03,Upah Pekerja Tidak Tetap,account.data_account_type_direct_costs,FALSE,"base.pg_kebonagung,base.pg_trangkil",ka_configurable_chart_template
ka5021U04,ka422070U00,5021.U04,Lembur LMG,account.data_account_type_direct_costs,FALSE,"base.pg_kebonagung,base.pg_trangkil",ka_configurable_chart_template
ka5021U05,ka422070U00,5021.U05,Lembur DMG,account.data_account_type_direct_costs,FALSE,"base.pg_kebonagung,base.pg_trangkil",ka_configurable_chart_template
ka5021U38,ka422070U00,5021.U38,Penyusutan,account.data_account_type_direct_costs,FALSE,"base.pg_kebonagung,base.pg_trangkil",ka_configurable_chart_template
ka5021U58,ka422070U00,5021.U58,Persiapan giling,account.data_account_type_direct_costs,FALSE,"base.pg_kebonagung,base.pg_trangkil",ka_configurable_chart_template
ka5021U59,ka422070U00,5021.U59,Perbaikan/Pemeliharaan,account.data_account_type_direct_costs,FALSE,"base.pg_kebonagung,base.pg_trangkil",ka_configurable_chart_template
ka422080U00,ka420000U00,422080.U00,Stasiun Pemurnian ,ka_account.data_account_type_view,FALSE,"base.pg_kebonagung,base.pg_trangkil",ka_configurable_chart_template
ka5023U01,ka422080U00,5023.U01,Upah Pekerja Tetap,account.data_account_type_direct_costs,FALSE,"base.pg_kebonagung,base.pg_trangkil",ka_configurable_chart_template
ka5023U02,ka422080U00,5023.U02,Upah Pekerja Kampanye,account.data_account_type_direct_costs,FALSE,"base.pg_kebonagung,base.pg_trangkil",ka_configurable_chart_template
ka5023U03,ka422080U00,5023.U03,Upah Pekerja Tidak Tetap,account.data_account_type_direct_costs,FALSE,"base.pg_kebonagung,base.pg_trangkil",ka_configurable_chart_template
ka5023U04,ka422080U00,5023.U04,Lembur LMG,account.data_account_type_direct_costs,FALSE,"base.pg_kebonagung,base.pg_trangkil",ka_configurable_chart_template
ka5023U05,ka422080U00,5023.U05,Lembur DMG,account.data_account_type_direct_costs,FALSE,"base.pg_kebonagung,base.pg_trangkil",ka_configurable_chart_template
ka5023U06,ka422080U00,5023.U06,Upah borongan,account.data_account_type_direct_costs,FALSE,"base.pg_kebonagung,base.pg_trangkil",ka_configurable_chart_template
ka5023U38,ka422080U00,5023.U38,Penyusutan,account.data_account_type_direct_costs,FALSE,"base.pg_kebonagung,base.pg_trangkil",ka_configurable_chart_template
ka5023U40,ka422080U00,5023.U40,Bahan kimia,account.data_account_type_direct_costs,FALSE,"base.pg_kebonagung,base.pg_trangkil",ka_configurable_chart_template
ka5023U46,ka422080U00,5023.U46,Pelumas DMG,account.data_account_type_direct_costs,FALSE,"base.pg_kebonagung,base.pg_trangkil",ka_configurable_chart_template
ka5023U58,ka422080U00,5023.U58,Persiapan giling,account.data_account_type_direct_costs,FALSE,"base.pg_kebonagung,base.pg_trangkil",ka_configurable_chart_template
ka5023U59,ka422080U00,5023.U59,Perbaikan/Pemeliharaan,account.data_account_type_direct_costs,FALSE,"base.pg_kebonagung,base.pg_trangkil",ka_configurable_chart_template
ka422090U00,ka420000U00,422090.U00,Stasiun Penguapan,ka_account.data_account_type_view,FALSE,"base.pg_kebonagung,base.pg_trangkil",ka_configurable_chart_template
ka5024U01,ka422090U00,5024.U01,Upah Pekerja Tetap,account.data_account_type_direct_costs,FALSE,"base.pg_kebonagung,base.pg_trangkil",ka_configurable_chart_template
ka5024U02,ka422090U00,5024.U02,Upah Pekerja Kampanye,account.data_account_type_direct_costs,FALSE,"base.pg_kebonagung,base.pg_trangkil",ka_configurable_chart_template
ka5024U03,ka422090U00,5024.U03,Upah Pekerja Tidak Tetap,account.data_account_type_direct_costs,FALSE,"base.pg_kebonagung,base.pg_trangkil",ka_configurable_chart_template
ka5024U04,ka422090U00,5024.U04,Lembur LMG,account.data_account_type_direct_costs,FALSE,"base.pg_kebonagung,base.pg_trangkil",ka_configurable_chart_template
ka5024U05,ka422090U00,5024.U05,Lembur DMG,account.data_account_type_direct_costs,FALSE,"base.pg_kebonagung,base.pg_trangkil",ka_configurable_chart_template
ka5024U38,ka422090U00,5024.U38,Penyusutan,account.data_account_type_direct_costs,FALSE,"base.pg_kebonagung,base.pg_trangkil",ka_configurable_chart_template
ka5024U06,ka422090U00,5024.U06,Upah borongan,account.data_account_type_direct_costs,FALSE,"base.pg_kebonagung,base.pg_trangkil",ka_configurable_chart_template
ka5024U40,ka422090U00,5024.U40,Bahan kimia,account.data_account_type_direct_costs,FALSE,"base.pg_kebonagung,base.pg_trangkil",ka_configurable_chart_template
ka5024U46,ka422090U00,5024.U46,Pelumas DMG,account.data_account_type_direct_costs,FALSE,"base.pg_kebonagung,base.pg_trangkil",ka_configurable_chart_template
ka5024U58,ka422090U00,5024.U58,Persiapan giling,account.data_account_type_direct_costs,FALSE,"base.pg_kebonagung,base.pg_trangkil",ka_configurable_chart_template
ka5024U59,ka422090U00,5024.U59,Perbaikan/Pemeliharaan,account.data_account_type_direct_costs,FALSE,"base.pg_kebonagung,base.pg_trangkil",ka_configurable_chart_template
ka422100U00,ka420000U00,422100.U00,Stasiun Masakan,ka_account.data_account_type_view,FALSE,"base.pg_kebonagung,base.pg_trangkil",ka_configurable_chart_template
ka5025U01,ka422100U00,5025.U01,Upah Pekerja Tetap,account.data_account_type_direct_costs,FALSE,"base.pg_kebonagung,base.pg_trangkil",ka_configurable_chart_template
ka5025U02,ka422100U00,5025.U02,Upah Pekerja Kampanye,account.data_account_type_direct_costs,FALSE,"base.pg_kebonagung,base.pg_trangkil",ka_configurable_chart_template
ka5025U03,ka422100U00,5025.U03,Upah Pekerja Tidak Tetap,account.data_account_type_direct_costs,FALSE,"base.pg_kebonagung,base.pg_trangkil",ka_configurable_chart_template
ka5025U04,ka422100U00,5025.U04,Lembur LMG,account.data_account_type_direct_costs,FALSE,"base.pg_kebonagung,base.pg_trangkil",ka_configurable_chart_template
ka5025U05,ka422100U00,5025.U05,Lembur DMG,account.data_account_type_direct_costs,FALSE,"base.pg_kebonagung,base.pg_trangkil",ka_configurable_chart_template
ka5025U06,ka422100U00,5025.U06,Upah borongan,account.data_account_type_direct_costs,FALSE,"base.pg_kebonagung,base.pg_trangkil",ka_configurable_chart_template
ka5025U38,ka422100U00,5025.U38,Penyusutan,account.data_account_type_direct_costs,FALSE,"base.pg_kebonagung,base.pg_trangkil",ka_configurable_chart_template
ka5025U40,ka422100U00,5025.U40,Bahan kimia,account.data_account_type_direct_costs,FALSE,"base.pg_kebonagung,base.pg_trangkil",ka_configurable_chart_template
ka5025U46,ka422100U00,5025.U46,Pelumas DMG,account.data_account_type_direct_costs,FALSE,"base.pg_kebonagung,base.pg_trangkil",ka_configurable_chart_template
ka5025U58,ka422100U00,5025.U58,Persiapan giling,account.data_account_type_direct_costs,FALSE,"base.pg_kebonagung,base.pg_trangkil",ka_configurable_chart_template
ka5025U59,ka422100U00,5025.U59,Perbaikan/Pemeliharaan,account.data_account_type_direct_costs,FALSE,"base.pg_kebonagung,base.pg_trangkil",ka_configurable_chart_template
ka422110U00,ka420000U00,422110.U00,Stasiun Puteran,ka_account.data_account_type_view,FALSE,"base.pg_kebonagung,base.pg_trangkil",ka_configurable_chart_template
ka5027U01,ka422110U00,5027.U01,Upah Pekerja Tetap,account.data_account_type_direct_costs,FALSE,"base.pg_kebonagung,base.pg_trangkil",ka_configurable_chart_template
ka5027U02,ka422110U00,5027.U02,Upah Pekerja Kampanye,account.data_account_type_direct_costs,FALSE,"base.pg_kebonagung,base.pg_trangkil",ka_configurable_chart_template
ka5027U03,ka422110U00,5027.U03,Upah Pekerja Tidak Tetap,account.data_account_type_direct_costs,FALSE,"base.pg_kebonagung,base.pg_trangkil",ka_configurable_chart_template
ka5027U04,ka422110U00,5027.U04,Lembur LMG,account.data_account_type_direct_costs,FALSE,"base.pg_kebonagung,base.pg_trangkil",ka_configurable_chart_template
ka5027U05,ka422110U00,5027.U05,Lembur DMG,account.data_account_type_direct_costs,FALSE,"base.pg_kebonagung,base.pg_trangkil",ka_configurable_chart_template
ka5027U06,ka422110U00,5027.U06,Upah borongan,account.data_account_type_direct_costs,FALSE,"base.pg_kebonagung,base.pg_trangkil",ka_configurable_chart_template
ka5027U38,ka422110U00,5027.U38,Penyusutan,account.data_account_type_direct_costs,FALSE,"base.pg_kebonagung,base.pg_trangkil",ka_configurable_chart_template
ka5027U46,ka422110U00,5027.U46,Pelumas DMG,account.data_account_type_direct_costs,FALSE,"base.pg_kebonagung,base.pg_trangkil",ka_configurable_chart_template
ka5027U58,ka422110U00,5027.U58,Persiapan giling,account.data_account_type_direct_costs,FALSE,"base.pg_kebonagung,base.pg_trangkil",ka_configurable_chart_template
ka5027U59,ka422110U00,5027.U59,Perbaikan/Pemeliharaan,account.data_account_type_direct_costs,FALSE,"base.pg_kebonagung,base.pg_trangkil",ka_configurable_chart_template
ka422120U00,ka420000U00,422120.U00,Stasiun Pembungkusan,ka_account.data_account_type_view,FALSE,"base.pg_kebonagung,base.pg_trangkil",ka_configurable_chart_template
ka5028U01,ka422120U00,5028.U01,Upah Pekerja Tetap,account.data_account_type_direct_costs,FALSE,"base.pg_kebonagung,base.pg_trangkil",ka_configurable_chart_template
ka5028U02,ka422120U00,5028.U02,Upah Pekerja Kampanye,account.data_account_type_direct_costs,FALSE,"base.pg_kebonagung,base.pg_trangkil",ka_configurable_chart_template
ka5028U03,ka422120U00,5028.U03,Upah Pekerja Tidak Tetap,account.data_account_type_direct_costs,FALSE,"base.pg_kebonagung,base.pg_trangkil",ka_configurable_chart_template
ka5028U05,ka422120U00,5028.U05,Lembur DMG,account.data_account_type_direct_costs,FALSE,"base.pg_kebonagung,base.pg_trangkil",ka_configurable_chart_template
ka5028U06,ka422120U00,5028.U06,Upah borongan,account.data_account_type_direct_costs,FALSE,"base.pg_kebonagung,base.pg_trangkil",ka_configurable_chart_template
ka5028U38,ka422120U00,5028.U38,Penyusutan,account.data_account_type_direct_costs,FALSE,"base.pg_kebonagung,base.pg_trangkil",ka_configurable_chart_template
ka5028U42,ka422120U00,5028.U42,Kemasan,account.data_account_type_direct_costs,FALSE,"base.pg_kebonagung,base.pg_trangkil",ka_configurable_chart_template
ka5028U58,ka422120U00,5028.U58,Persiapan giling,account.data_account_type_direct_costs,FALSE,"base.pg_kebonagung,base.pg_trangkil",ka_configurable_chart_template
ka5028U59,ka422120U00,5028.U59,Perbaikan/Pemeliharaan,account.data_account_type_direct_costs,FALSE,"base.pg_kebonagung,base.pg_trangkil",ka_configurable_chart_template
ka5028U90,ka422120U00,5028.U90,Restitusi karung dari petani,account.data_account_type_direct_costs,FALSE,"base.pg_kebonagung,base.pg_trangkil",ka_configurable_chart_template
ka422130U00,ka420000U00,422130.U00,Stasiun Pengelolaan Lingkungan,ka_account.data_account_type_view,FALSE,"base.pg_kebonagung,base.pg_trangkil",ka_configurable_chart_template
ka5029U01,ka422130U00,5029.U01,Upah Pekerja Tetap,account.data_account_type_direct_costs,FALSE,"base.pg_kebonagung,base.pg_trangkil",ka_configurable_chart_template
ka5029U02,ka422130U00,5029.U02,Upah Pekerja Kampanye,account.data_account_type_direct_costs,FALSE,"base.pg_kebonagung,base.pg_trangkil",ka_configurable_chart_template
ka5029U03,ka422130U00,5029.U03,Upah Pekerja Tidak Tetap,account.data_account_type_direct_costs,FALSE,"base.pg_kebonagung,base.pg_trangkil",ka_configurable_chart_template
ka5029U04,ka422130U00,5029.U04,Lembur LMG,account.data_account_type_direct_costs,FALSE,"base.pg_kebonagung,base.pg_trangkil",ka_configurable_chart_template
ka5029U05,ka422130U00,5029.U05,Lembur DMG,account.data_account_type_direct_costs,FALSE,"base.pg_kebonagung,base.pg_trangkil",ka_configurable_chart_template
ka5029U06,ka422130U00,5029.U06,Upah borongan,account.data_account_type_direct_costs,FALSE,"base.pg_kebonagung,base.pg_trangkil",ka_configurable_chart_template
ka5029U29,ka422130U00,5029.U29,Biaya Pengujian,account.data_account_type_direct_costs,FALSE,"base.pg_kebonagung,base.pg_trangkil",ka_configurable_chart_template
ka5029U38,ka422130U00,5029.U38,Penyusutan,account.data_account_type_direct_costs,FALSE,"base.pg_kebonagung,base.pg_trangkil",ka_configurable_chart_template
ka5029U40,ka422130U00,5029.U40,Bahan Kimia,account.data_account_type_direct_costs,FALSE,"base.pg_kebonagung,base.pg_trangkil",ka_configurable_chart_template
ka5029U55,ka422130U00,5029.U55,Pemakaian bahan/barang,account.data_account_type_direct_costs,FALSE,"base.pg_kebonagung,base.pg_trangkil",ka_configurable_chart_template
ka5029U58,ka422130U00,5029.U58,Persiapan giling,account.data_account_type_direct_costs,FALSE,"base.pg_kebonagung,base.pg_trangkil",ka_configurable_chart_template
ka5029U59,ka422130U00,5029.U59,Perbaikan/pemeliharaan,account.data_account_type_direct_costs,FALSE,"base.pg_kebonagung,base.pg_trangkil",ka_configurable_chart_template
ka5029U89,ka422130U00,5029.U89,Biaya lain-lain,account.data_account_type_direct_costs,FALSE,"base.pg_kebonagung,base.pg_trangkil",ka_configurable_chart_template
ka422140U00,ka420000U00,422140.U00,"Stasiun Gudang Gula, Tetes, Ampas",ka_account.data_account_type_view,FALSE,"base.pg_kebonagung,base.pg_trangkil",ka_configurable_chart_template
ka4004U01,ka422140U00,4004.U01,Upah Pekerja Tetap,account.data_account_type_direct_costs,FALSE,"base.pg_kebonagung,base.pg_trangkil",ka_configurable_chart_template
ka4004U02,ka422140U00,4004.U02,Upah Pekerja Kampanye,account.data_account_type_direct_costs,FALSE,"base.pg_kebonagung,base.pg_trangkil",ka_configurable_chart_template
ka4004U03,ka422140U00,4004.U03,Upah Pekerja Tidak Tetap,account.data_account_type_direct_costs,FALSE,"base.pg_kebonagung,base.pg_trangkil",ka_configurable_chart_template
ka4004U04,ka422140U00,4004.U04,Lembur LMG,account.data_account_type_direct_costs,FALSE,"base.pg_kebonagung,base.pg_trangkil",ka_configurable_chart_template
ka4004U05,ka422140U00,4004.U05,Lembur DMG,account.data_account_type_direct_costs,FALSE,"base.pg_kebonagung,base.pg_trangkil",ka_configurable_chart_template
ka4004U06,ka422140U00,4004.U06,Upah borongan,account.data_account_type_direct_costs,FALSE,"base.pg_kebonagung,base.pg_trangkil",ka_configurable_chart_template
ka4004U34,ka422140U00,4004.U34,Asuransi,account.data_account_type_direct_costs,FALSE,"base.pg_kebonagung,base.pg_trangkil",ka_configurable_chart_template
ka4004U38,ka422140U00,4004.U38,Penyusutan,account.data_account_type_direct_costs,FALSE,"base.pg_kebonagung,base.pg_trangkil",ka_configurable_chart_template
ka4004U59,ka422140U00,4004.U59,Perbaikan/Pemeliharaan,account.data_account_type_direct_costs,FALSE,"base.pg_kebonagung,base.pg_trangkil",ka_configurable_chart_template
ka4004U89,ka422140U00,4004.U89,Biaya lain-lain,account.data_account_type_direct_costs,FALSE,"base.pg_kebonagung,base.pg_trangkil",ka_configurable_chart_template
ka422150U00,ka420000U00,422150.U00,Stasiun Gudang Perlengkapan,ka_account.data_account_type_view,FALSE,"base.pg_kebonagung,base.pg_trangkil",ka_configurable_chart_template
ka4005U01,ka422150U00,4005.U01,Upah Pekerja Tetap,account.data_account_type_direct_costs,FALSE,"base.pg_kebonagung,base.pg_trangkil",ka_configurable_chart_template
ka4005U02,ka422150U00,4005.U02,Upah Pekerja Kampanye,account.data_account_type_direct_costs,FALSE,"base.pg_kebonagung,base.pg_trangkil",ka_configurable_chart_template
ka4005U03,ka422150U00,4005.U03,Upah Pekerja Tidak Tetap,account.data_account_type_direct_costs,FALSE,"base.pg_kebonagung,base.pg_trangkil",ka_configurable_chart_template
ka4005U04,ka422150U00,4005.U04,Lembur LMG,account.data_account_type_direct_costs,FALSE,"base.pg_kebonagung,base.pg_trangkil",ka_configurable_chart_template
ka4005U05,ka422150U00,4005.U05,Lembur DMG,account.data_account_type_direct_costs,FALSE,"base.pg_kebonagung,base.pg_trangkil",ka_configurable_chart_template
ka4005U06,ka422150U00,4005.U06,Upah Borongan,account.data_account_type_direct_costs,FALSE,"base.pg_kebonagung,base.pg_trangkil",ka_configurable_chart_template
ka4005U34,ka422150U00,4005.U34,Asuransi,account.data_account_type_direct_costs,FALSE,"base.pg_kebonagung,base.pg_trangkil",ka_configurable_chart_template
ka4005U38,ka422150U00,4005.U38,Penyusutan,account.data_account_type_direct_costs,FALSE,"base.pg_kebonagung,base.pg_trangkil",ka_configurable_chart_template
ka4005U56,ka422150U00,4005.U56,Perkakas,account.data_account_type_direct_costs,FALSE,"base.pg_kebonagung,base.pg_trangkil",ka_configurable_chart_template
ka4005U59,ka422150U00,4005.U59,Perbaikan/pemeliharaan,account.data_account_type_direct_costs,FALSE,"base.pg_kebonagung,base.pg_trangkil",ka_configurable_chart_template
ka4005U89,ka422150U00,4005.U89,Biaya lain-lain,account.data_account_type_direct_costs,FALSE,"base.pg_kebonagung,base.pg_trangkil",ka_configurable_chart_template
ka422160U00,ka420000U00,422160.U00,Stasiun Bangunan,ka_account.data_account_type_view,FALSE,"base.pg_kebonagung,base.pg_trangkil",ka_configurable_chart_template
ka5040U01,ka422160U00,5040.U01,Upah Pekerja Tetap,account.data_account_type_direct_costs,FALSE,"base.pg_kebonagung,base.pg_trangkil",ka_configurable_chart_template
ka5040U02,ka422160U00,5040.U02,Upah Pekerja Kampanye,account.data_account_type_direct_costs,FALSE,"base.pg_kebonagung,base.pg_trangkil",ka_configurable_chart_template
ka5040U03,ka422160U00,5040.U03,Upah Pekerja Tidak Tetap,account.data_account_type_direct_costs,FALSE,"base.pg_kebonagung,base.pg_trangkil",ka_configurable_chart_template
ka5040U04,ka422160U00,5040.U04,Lembur LMG,account.data_account_type_direct_costs,FALSE,"base.pg_kebonagung,base.pg_trangkil",ka_configurable_chart_template
ka5040U05,ka422160U00,5040.U05,Lembur DMG,account.data_account_type_direct_costs,FALSE,"base.pg_kebonagung,base.pg_trangkil",ka_configurable_chart_template
ka5040U34,ka422160U00,5040.U34,Asuransi,account.data_account_type_direct_costs,FALSE,"base.pg_kebonagung,base.pg_trangkil",ka_configurable_chart_template
ka5040U38,ka422160U00,5040.U38,Penyusutan,account.data_account_type_direct_costs,FALSE,"base.pg_kebonagung,base.pg_trangkil",ka_configurable_chart_template
ka5040U36,ka422160U00,5040.U36,Pajak Bumi dan Bangunan,account.data_account_type_direct_costs,FALSE,"base.pg_kebonagung,base.pg_trangkil",ka_configurable_chart_template
ka5040U56,ka422160U00,5040.U56,Perkakas,account.data_account_type_direct_costs,FALSE,"base.pg_kebonagung,base.pg_trangkil",ka_configurable_chart_template
ka5040U59,ka422160U00,5040.U59,Perbaikan/Pemeliharaan,account.data_account_type_direct_costs,FALSE,"base.pg_kebonagung,base.pg_trangkil",ka_configurable_chart_template
ka5040U89,ka422160U00,5040.U89,Biaya lain-lain,account.data_account_type_direct_costs,FALSE,"base.pg_kebonagung,base.pg_trangkil",ka_configurable_chart_template
ka422170U00,ka420000U00,422170.U00,Stasiun Gula Ritel,account.data_account_type_direct_costs,FALSE,"base.pg_kebonagung,base.pg_trangkil",ka_configurable_chart_template
ka4007U83,ka422170U00,4007.U83,Pengemasan dan Penyimpanan,ka_account.data_account_type_view,FALSE,"base.pg_kebonagung,base.pg_trangkil",ka_configurable_chart_template
ka4007U42,ka422170U00,4007.U42,Kemasan,account.data_account_type_direct_costs,FALSE,"base.pg_kebonagung,base.pg_trangkil",ka_configurable_chart_template
ka4007U59,ka422170U00,4007.U59,Pemeliharaan & Perbaikan,account.data_account_type_direct_costs,FALSE,"base.pg_kebonagung,base.pg_trangkil",ka_configurable_chart_template
ka4007U89,ka422170U00,4007.U89,Biaya Operasional lainnya,account.data_account_type_direct_costs,FALSE,"base.pg_kebonagung,base.pg_trangkil",ka_configurable_chart_template
ka4007U38,ka422170U00,4007.U38,Penyusutan Stasiun,account.data_account_type_direct_costs,FALSE,"base.pg_kebonagung,base.pg_trangkil",ka_configurable_chart_template
ka430000U00,ka300000U00,430000.U00,PERSEDIAAN BAHAN JADI,ka_account.data_account_type_view,FALSE,"base.pg_kebonagung,base.pg_trangkil",ka_configurable_chart_template
ka431000U00,ka430000U00,431000.U00,Awal Tahun,account.data_account_type_current_assets,FALSE,"base.pg_kebonagung,base.pg_trangkil",ka_configurable_chart_template
ka432000U00,ka430000U00,432000.U00,Akhir Tahun,account.data_account_type_current_assets,FALSE,"base.pg_kebonagung,base.pg_trangkil",ka_configurable_chart_template
ka500000U00,kaLR,500000.U00,BEBAN PENJUALAN,ka_account.data_account_type_view,FALSE,"base.pg_kebonagung,base.pg_trangkil",ka_configurable_chart_template
ka510000U00,ka500000U00,510000.U00,PROMOSI,ka_account.data_account_type_view,FALSE,"base.pg_kebonagung,base.pg_trangkil",ka_configurable_chart_template
ka4609U05,ka510000U00,4609.U05,Promosi,account.data_account_type_expenses,FALSE,"base.pg_kebonagung,base.pg_trangkil",ka_configurable_chart_template
ka520000U00,ka500000U00,520000.U00,BIAYA OPERASIONAL,ka_account.data_account_type_view,FALSE,"base.pg_kebonagung,base.pg_trangkil",ka_configurable_chart_template
ka4010U06,ka520000U00,4010.U06,Distribusi,account.data_account_type_expenses,FALSE,"base.pg_kebonagung,base.pg_trangkil",ka_configurable_chart_template
ka600000U00,kaLR,600000.U00,BEBAN UMUM ADMINISTRASI,ka_account.data_account_type_view,FALSE,"base.kantor_direksi,base.pg_kebonagung,base.pg_trangkil",ka_configurable_chart_template
ka610000U00,ka600000U00,610000.U00,PIMPINAN DAN ADMINISTRASI,ka_account.data_account_type_view,FALSE,"base.kantor_direksi,base.pg_kebonagung,base.pg_trangkil",ka_configurable_chart_template
ka611000U00,ka610000U00,611000.U00,Pimpinan dan Administrasi BOD dan BOC,ka_account.data_account_type_view,FALSE,"base.kantor_direksi,base.pg_kebonagung,base.pg_trangkil",ka_configurable_chart_template
ka611100U00,ka611000U00,611100.U00,Biaya Direksi dan Komisaris,ka_account.data_account_type_view,FALSE,"base.kantor_direksi,base.pg_kebonagung,base.pg_trangkil",ka_configurable_chart_template
ka4010U00,ka611100U00,4010.U00,Gaji,account.data_account_type_expenses,FALSE,base.kantor_direksi,ka_configurable_chart_template
